04/01/11 09:33 AM
LadderDrivePower,LineFollowState,GyroAngle,FrontLeftEncoderDistance,AutonomousActiveState,SonarDistance,LadderPosition
0.55,8.00,-0.01,79.00,79.00,79.00,51.30,
0.55,8.00,-0.01,79.00,79.00,79.00,51.30,
0.57,8.00,-0.01,79.00,79.00,79.00,51.50,
0.42,8.00,-0.02,79.00,79.00,79.00,51.82,
0.42,8.00,-0.03,79.00,79.00,79.00,51.82,
0.29,8.00,-0.02,79.00,79.00,79.00,52.08,
0.02,8.00,-0.02,79.00,79.00,79.00,52.13,
0.02,8.00,-0.02,79.00,79.00,79.00,52.13,
0.00,8.00,-0.01,79.00,79.00,79.00,52.13,
0.00,8.00,-0.01,79.00,79.00,79.00,52.13,
0.00,8.00,0.00,79.00,79.00,79.00,52.13,
0.00,8.00,0.00,79.00,79.00,79.00,52.13,
-0.02,8.00,0.02,79.00,79.00,79.00,52.13,
-0.02,8.00,0.02,79.00,79.00,79.00,52.13,
-0.10,8.00,0.02,79.00,79.00,79.00,52.13,
-0.20,8.00,0.01,79.00,79.00,79.00,52.13,
-0.20,8.00,0.00,79.00,79.00,79.00,52.13,
-0.20,8.00,0.01,79.00,79.00,79.00,51.87,
-0.20,8.00,0.01,79.00,79.00,79.00,50.84,
-0.20,8.00,0.01,79.00,79.00,79.00,50.84,
-0.20,8.00,0.01,79.00,79.00,79.00,49.08,
-0.20,8.00,0.01,79.00,79.00,79.00,46.67,
-0.20,8.00,0.01,79.00,79.00,79.00,46.67,
-0.20,8.00,0.01,79.00,79.00,79.00,44.28,
-0.20,8.00,0.01,79.00,79.00,79.00,42.02,
-0.20,8.00,0.01,79.00,79.00,79.00,42.02,
-0.20,8.00,0.01,79.00,79.00,79.00,39.86,
-0.20,8.00,0.01,79.00,79.00,79.00,37.60,
-0.20,8.00,0.01,79.00,79.00,79.00,37.60,
-0.20,8.00,0.01,79.00,79.00,79.00,35.39,
-0.20,8.00,0.01,79.00,79.00,79.00,33.18,
-0.20,8.00,0.01,79.00,79.00,79.00,33.18,
-0.20,8.00,0.01,79.00,79.00,79.00,30.96,
-0.20,8.00,0.01,79.00,79.00,79.00,28.68,
-0.20,8.00,-0.02,79.00,79.00,79.00,28.68,
-0.20,8.00,-0.02,79.00,79.00,79.00,26.44,
-0.20,8.00,-0.02,79.00,79.00,79.00,24.28,
-0.20,8.00,-0.03,79.00,79.00,79.00,24.28,
-0.20,8.00,-0.03,79.00,79.00,79.00,22.04,
-0.20,8.00,-0.02,79.00,79.00,79.00,19.78,
-0.20,8.00,-0.02,79.00,79.00,79.00,19.78,
-0.20,8.00,-0.02,79.00,79.00,79.00,17.69,
-0.20,8.00,-0.01,79.00,79.00,79.00,15.53,
-0.20,8.00,-0.02,79.00,79.00,79.00,15.53,
-0.20,8.00,-0.02,79.00,79.00,79.00,13.45,
-0.20,8.00,-0.02,79.00,79.00,79.00,11.33,
-0.20,8.00,-0.02,79.00,79.00,79.00,11.33,
-0.20,8.00,-0.02,79.00,79.00,79.00,9.25,
-0.20,8.00,-0.02,79.00,79.00,79.00,7.01,
-0.20,8.00,-0.02,79.00,79.00,79.00,7.01,
-0.20,8.00,-0.02,79.00,79.00,79.00,4.75,
-0.20,8.00,-0.02,79.00,79.00,79.00,2.54,
-0.20,8.00,-0.02,79.00,79.00,79.00,2.54,
-0.20,8.00,-0.03,79.00,79.00,79.00,0.30,
0.00,8.00,-0.02,79.00,79.00,79.00,-0.03,
0.00,8.00,-0.02,79.00,79.00,79.00,-0.03,
-0.20,8.00,-0.03,79.00,79.00,79.00,-0.96,
-0.20,8.00,-0.03,79.00,79.00,79.00,-0.96,
-0.20,8.00,-0.04,79.00,79.00,79.00,-0.96,
-0.20,8.00,-0.03,79.00,79.00,79.00,-1.86,
-0.20,8.00,-0.03,79.00,79.00,79.00,-2.66,
-0.20,8.00,-0.03,79.00,79.00,79.00,-2.66,
-0.20,8.00,-0.02,79.00,79.00,79.00,-2.92,
-0.20,8.00,-0.01,79.00,79.00,79.00,-2.97,
-0.20,8.00,-0.02,79.00,79.00,79.00,-2.97,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.02,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.02,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.02,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.02,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.02,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,-0.01,79.00,79.00,79.00,-3.02,
0.00,8.00,0.00,79.00,79.00,79.00,-3.02,
0.00,8.00,0.02,79.00,79.00,79.00,-3.02,
0.00,8.00,0.02,79.00,79.00,79.00,-3.02,
0.00,8.00,0.02,79.00,79.00,79.00,-3.02,
0.00,8.00,0.02,79.00,79.00,79.00,-3.02,
0.00,8.00,0.02,79.00,79.00,79.00,-3.02,
0.00,8.00,0.02,79.00,79.00,79.00,-3.02,
0.00,8.00,0.02,79.00,79.00,79.00,-3.02,
0.00,8.00,0.03,79.00,79.00,79.00,-3.02,
0.00,8.00,0.04,79.00,79.00,79.00,-3.02,
0.00,8.00,0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,0.05,79.00,79.00,79.00,-3.02,
0.00,8.00,0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.09,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.06,79.00,79.00,79.00,-3.02,
0.00,8.00,0.07,79.00,79.00,79.00,-3.02,
0.00,8.00,0.08,79.00,79.00,79.00,-3.02,
0.00,8.00,0.09,79.00,79.00,79.00,-3.02,
0.00,8.00,0.09,79.00,79.00,79.00,-3.02,
0.00,8.00,0.10,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.13,79.00,79.00,79.00,-3.02,
0.00,8.00,0.13,79.00,79.00,79.00,-3.02,
0.00,8.00,0.14,79.00,79.00,79.00,-3.02,
0.00,8.00,0.15,79.00,79.00,79.00,-3.02,
0.00,8.00,0.15,79.00,79.00,79.00,-3.02,
0.00,8.00,0.15,79.00,79.00,79.00,-3.02,
0.00,8.00,0.16,79.00,79.00,79.00,-3.02,
0.00,8.00,0.16,79.00,79.00,79.00,-3.02,
0.00,8.00,0.15,79.00,79.00,79.00,-3.02,
0.00,8.00,0.13,79.00,79.00,79.00,-3.02,
0.00,8.00,0.13,79.00,79.00,79.00,-3.02,
0.00,8.00,0.13,79.00,79.00,79.00,-3.02,
0.00,8.00,0.13,79.00,79.00,79.00,-3.02,
0.00,8.00,0.13,79.00,79.00,79.00,-3.02,
0.00,8.00,0.13,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.13,79.00,79.00,79.00,-3.02,
0.00,8.00,0.13,79.00,79.00,79.00,-3.02,
0.00,8.00,0.13,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.10,79.00,79.00,79.00,-3.02,
0.00,8.00,0.10,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.11,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.12,79.00,79.00,79.00,-3.02,
0.00,8.00,0.13,79.00,79.00,79.00,-3.02,
0.00,8.00,0.14,79.00,79.00,79.00,-3.02,
0.00,8.00,0.14,79.00,79.00,79.00,-3.02,
0.00,8.00,0.14,79.00,79.00,79.00,-3.02,
0.00,8.00,0.15,79.00,79.00,79.00,-3.02,
0.00,8.00,0.15,79.00,79.00,79.00,-3.02,
