04/01/11 10:42 AM
LadderDrivePower,LineFollowState,GyroAngle,FrontLeftEncoderDistance,AutonomousActiveState,SonarDistance,LadderPosition
0.00,6.00,-0.22,79.00,79.00,79.00,0.00,
0.00,6.00,-0.24,79.00,79.00,79.00,0.00,
0.00,6.00,-0.22,79.00,79.00,79.00,0.00,
0.00,6.00,-0.22,79.00,79.00,79.00,0.00,
0.00,6.00,-0.23,79.00,79.00,79.00,0.00,
0.00,6.00,-0.23,79.00,79.00,79.00,0.00,
0.00,6.00,-0.24,79.00,79.00,79.00,0.00,
0.00,6.00,-0.25,79.00,79.00,79.00,0.00,
0.00,6.00,-0.24,79.00,79.00,79.00,0.00,
0.00,6.00,-0.24,79.00,79.00,79.00,0.00,
0.00,6.00,-0.23,79.00,79.00,79.00,0.00,
0.00,6.00,-0.24,79.00,79.00,79.00,0.00,
0.00,6.00,-0.24,79.00,79.00,79.00,0.00,
0.00,6.00,-0.25,79.00,79.00,79.00,0.00,
0.00,6.00,-0.26,79.00,79.00,79.00,0.00,
0.00,6.00,-0.26,79.00,79.00,79.00,0.00,
0.00,6.00,-0.25,79.00,79.00,79.00,0.00,
0.00,6.00,-0.25,79.00,79.00,79.00,0.00,
0.00,6.00,-0.25,79.00,79.00,79.00,0.00,
0.00,6.00,-0.25,79.00,79.00,79.00,0.00,
0.00,6.00,-0.26,79.00,79.00,79.00,0.00,
0.00,6.00,-0.25,79.00,79.00,79.00,0.00,
0.00,6.00,-0.26,79.00,79.00,79.00,0.00,
0.00,6.00,-0.26,79.00,79.00,79.00,0.00,
0.00,6.00,-0.26,79.00,79.00,79.00,0.00,
0.00,6.00,-0.27,79.00,79.00,79.00,0.00,
0.00,6.00,-0.27,79.00,79.00,79.00,0.00,
0.00,6.00,-0.27,79.00,79.00,79.00,0.00,
0.00,6.00,-0.27,79.00,79.00,79.00,0.00,
0.00,6.00,-0.28,79.00,79.00,79.00,0.00,
0.00,6.00,-0.29,79.00,79.00,79.00,0.00,
0.00,6.00,-0.29,79.00,79.00,79.00,0.00,
0.00,6.00,-0.30,79.00,79.00,79.00,0.00,
0.00,6.00,-0.29,79.00,79.00,79.00,0.00,
0.00,6.00,-0.28,79.00,79.00,79.00,0.00,
0.00,6.00,-0.27,79.00,79.00,79.00,0.00,
0.00,6.00,-0.27,79.00,79.00,79.00,0.00,
0.00,6.00,-0.27,79.00,79.00,79.00,0.00,
0.00,6.00,-0.27,79.00,79.00,79.00,0.00,
0.00,6.00,-0.29,79.00,79.00,79.00,0.00,
0.00,6.00,-0.28,79.00,79.00,79.00,0.00,
0.00,6.00,-0.28,79.00,79.00,79.00,0.00,
0.00,6.00,-0.28,79.00,79.00,79.00,0.00,
0.00,6.00,-0.29,79.00,79.00,79.00,0.00,
0.00,6.00,-0.30,79.00,79.00,79.00,0.00,
0.00,6.00,-0.30,79.00,79.00,79.00,0.00,
0.00,6.00,-0.29,79.00,79.00,79.00,0.00,
0.00,6.00,-0.30,79.00,79.00,79.00,0.00,
0.00,6.00,-0.30,79.00,79.00,79.00,0.00,
0.00,6.00,-0.31,79.00,79.00,79.00,0.00,
0.00,6.00,-0.32,79.00,79.00,79.00,0.00,
0.00,6.00,-0.34,79.00,79.00,79.00,0.00,
0.00,6.00,-0.34,79.00,79.00,79.00,0.00,
0.00,6.00,-0.34,79.00,79.00,79.00,0.00,
0.00,6.00,-0.36,79.00,79.00,79.00,0.00,
0.00,6.00,-0.36,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.37,79.00,79.00,79.00,0.00,
0.00,6.00,-0.37,79.00,79.00,79.00,0.00,
0.00,6.00,-0.37,79.00,79.00,79.00,0.00,
0.00,6.00,-0.37,79.00,79.00,79.00,0.00,
0.00,6.00,-0.39,79.00,79.00,79.00,0.00,
0.00,6.00,-0.39,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.39,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.37,79.00,79.00,79.00,0.00,
0.00,6.00,-0.37,79.00,79.00,79.00,0.00,
0.00,6.00,-0.37,79.00,79.00,79.00,0.00,
0.00,6.00,-0.37,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.39,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.39,79.00,79.00,79.00,0.00,
0.00,6.00,-0.40,79.00,79.00,79.00,0.00,
0.00,6.00,-0.40,79.00,79.00,79.00,0.00,
0.00,6.00,-0.40,79.00,79.00,79.00,0.00,
0.00,6.00,-0.40,79.00,79.00,79.00,0.00,
0.00,6.00,-0.41,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.43,79.00,79.00,79.00,0.00,
0.00,6.00,-0.43,79.00,79.00,79.00,0.00,
0.00,6.00,-0.43,79.00,79.00,79.00,0.00,
0.00,6.00,-0.43,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.43,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.43,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.43,79.00,79.00,79.00,0.00,
0.00,6.00,-0.43,79.00,79.00,79.00,0.00,
0.00,6.00,-0.43,79.00,79.00,79.00,0.00,
0.00,6.00,-0.44,79.00,79.00,79.00,0.00,
0.00,6.00,-0.45,79.00,79.00,79.00,0.00,
0.00,6.00,-0.44,79.00,79.00,79.00,0.00,
0.00,6.00,-0.44,79.00,79.00,79.00,0.00,
0.00,6.00,-0.44,79.00,79.00,79.00,0.00,
0.00,6.00,-0.45,79.00,79.00,79.00,0.00,
0.00,6.00,-0.45,79.00,79.00,79.00,0.00,
0.00,6.00,-0.45,79.00,79.00,79.00,0.00,
0.00,6.00,-0.45,79.00,79.00,79.00,0.00,
0.00,6.00,-0.46,79.00,79.00,79.00,0.00,
0.00,6.00,-0.47,79.00,79.00,79.00,0.00,
0.00,6.00,-0.46,79.00,79.00,79.00,0.00,
0.00,6.00,-0.46,79.00,79.00,79.00,0.00,
0.00,6.00,-0.46,79.00,79.00,79.00,0.00,
0.00,6.00,-0.47,79.00,79.00,79.00,0.00,
0.00,6.00,-0.48,79.00,79.00,79.00,0.00,
0.00,6.00,-0.48,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.48,79.00,79.00,79.00,0.00,
0.00,6.00,-0.47,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.48,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.48,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.48,79.00,79.00,79.00,0.00,
0.00,6.00,-0.47,79.00,79.00,79.00,0.00,
0.00,6.00,-0.46,79.00,79.00,79.00,0.00,
0.00,6.00,-0.45,79.00,79.00,79.00,0.00,
0.00,6.00,-0.47,79.00,79.00,79.00,0.00,
0.00,6.00,-0.46,79.00,79.00,79.00,0.00,
0.00,6.00,-0.47,79.00,79.00,79.00,0.00,
0.00,6.00,-0.47,79.00,79.00,79.00,0.00,
0.00,6.00,-0.45,79.00,79.00,79.00,0.00,
0.00,6.00,-0.46,79.00,79.00,79.00,0.00,
0.00,6.00,-0.47,79.00,79.00,79.00,0.00,
0.00,6.00,-0.48,79.00,79.00,79.00,0.00,
0.00,6.00,-0.48,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.53,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.53,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.53,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.53,79.00,79.00,79.00,0.00,
0.00,6.00,-0.53,79.00,79.00,79.00,0.00,
0.00,6.00,-0.53,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.48,79.00,79.00,79.00,0.00,
0.00,6.00,-0.48,79.00,79.00,79.00,0.00,
0.00,6.00,-0.48,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.49,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.51,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.52,79.00,79.00,79.00,0.00,
0.00,6.00,-0.53,79.00,79.00,79.00,0.00,
0.00,6.00,-0.53,79.00,79.00,79.00,0.00,
0.00,6.00,-0.53,79.00,79.00,79.00,0.00,
0.00,6.00,-0.53,79.00,79.00,79.00,0.00,
0.00,6.00,-0.53,79.00,79.00,79.00,0.00,
0.00,6.00,-0.53,79.00,79.00,79.00,0.00,
0.00,6.00,-0.54,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.55,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.58,79.00,79.00,79.00,0.00,
0.00,6.00,-0.58,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.56,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.58,79.00,79.00,79.00,0.00,
0.00,6.00,-0.58,79.00,79.00,79.00,0.00,
0.00,6.00,-0.58,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.57,79.00,79.00,79.00,0.00,
0.00,6.00,-0.58,79.00,79.00,79.00,0.00,
0.00,6.00,-0.59,79.00,79.00,79.00,0.00,
0.00,6.00,-0.59,79.00,79.00,79.00,0.00,
0.00,6.00,-0.60,79.00,79.00,79.00,0.00,
0.00,6.00,-0.61,79.00,79.00,79.00,0.00,
0.00,6.00,-0.60,79.00,79.00,79.00,0.00,
0.00,6.00,-0.61,79.00,79.00,79.00,0.00,
0.00,6.00,-0.62,79.00,79.00,79.00,0.00,
0.00,6.00,-0.63,79.00,79.00,79.00,0.00,
0.00,6.00,-0.63,79.00,79.00,79.00,0.00,
0.00,6.00,-0.63,79.00,79.00,79.00,0.00,
0.00,6.00,-0.64,79.00,79.00,79.00,0.00,
0.00,6.00,-0.65,79.00,79.00,79.00,0.00,
0.00,6.00,-0.65,79.00,79.00,79.00,0.00,
0.00,6.00,-0.65,79.00,79.00,79.00,0.00,
0.00,6.00,-0.65,79.00,79.00,79.00,0.00,
0.00,6.00,-0.64,79.00,79.00,79.00,0.00,
0.00,6.00,-0.64,79.00,79.00,79.00,0.00,
0.00,6.00,-0.64,79.00,79.00,79.00,0.00,
0.00,6.00,-0.65,79.00,79.00,79.00,0.00,
0.00,6.00,-0.65,79.00,79.00,79.00,0.00,
0.00,6.00,-0.65,79.00,79.00,79.00,0.00,
0.00,6.00,-0.66,79.00,79.00,79.00,0.00,
0.00,6.00,-0.66,79.00,79.00,79.00,0.00,
0.00,6.00,-0.66,79.00,79.00,79.00,0.00,
0.00,6.00,-0.67,79.00,79.00,79.00,0.00,
0.00,6.00,-0.67,79.00,79.00,79.00,0.00,
0.00,6.00,-0.68,79.00,79.00,79.00,0.00,
0.00,6.00,-0.68,79.00,79.00,79.00,0.00,
0.00,6.00,-0.68,79.00,79.00,79.00,0.00,
0.00,6.00,-0.69,79.00,79.00,79.00,0.00,
0.00,6.00,-0.71,79.00,79.00,79.00,0.00,
0.00,6.00,-0.71,79.00,79.00,79.00,0.00,
0.00,6.00,-0.70,79.00,79.00,79.00,0.00,
0.00,6.00,-0.70,79.00,79.00,79.00,0.00,
0.00,6.00,-0.71,79.00,79.00,79.00,0.00,
0.00,6.00,-0.70,79.00,79.00,79.00,0.00,
0.00,6.00,-0.70,79.00,79.00,79.00,0.00,
0.00,6.00,-0.71,79.00,79.00,79.00,0.00,
0.00,6.00,-0.71,79.00,79.00,79.00,0.00,
