04/01/11 11:30 AM
LadderDrivePower,LineFollowState,GyroAngle,FrontLeftEncoderDistance,AutonomousActiveState,SonarDistance,LadderPosition
0.00,6.00,-0.17,79.00,79.00,79.00,0.00,
0.00,6.00,-0.18,79.00,79.00,79.00,0.00,
0.00,6.00,-0.17,79.00,79.00,79.00,0.00,
0.00,6.00,-0.17,79.00,79.00,79.00,0.00,
0.00,6.00,-0.17,79.00,79.00,79.00,0.00,
0.00,6.00,-0.16,79.00,79.00,79.00,0.00,
0.00,6.00,-0.16,79.00,79.00,79.00,0.00,
0.00,6.00,-0.17,79.00,79.00,79.00,0.00,
0.00,6.00,-0.17,79.00,79.00,79.00,0.00,
0.00,6.00,-0.18,79.00,79.00,79.00,0.00,
0.00,6.00,-0.19,79.00,79.00,79.00,0.00,
0.00,6.00,-0.19,79.00,79.00,79.00,0.00,
0.00,6.00,-0.19,79.00,79.00,79.00,0.00,
0.00,6.00,-0.19,79.00,79.00,79.00,0.00,
0.00,6.00,-0.19,79.00,79.00,79.00,0.00,
0.00,6.00,-0.20,79.00,79.00,79.00,0.00,
0.00,6.00,-0.20,79.00,79.00,79.00,0.00,
0.00,6.00,-0.21,79.00,79.00,79.00,0.00,
0.00,6.00,-0.21,79.00,79.00,79.00,0.00,
0.00,6.00,-0.21,79.00,79.00,79.00,0.00,
0.00,6.00,-0.21,79.00,79.00,79.00,0.00,
0.00,6.00,-0.21,79.00,79.00,79.00,0.00,
0.00,6.00,-0.22,79.00,79.00,79.00,0.00,
0.00,6.00,-0.22,79.00,79.00,79.00,0.00,
0.00,6.00,-0.21,79.00,79.00,79.00,0.00,
0.00,6.00,-0.22,79.00,79.00,79.00,0.00,
0.00,6.00,-0.21,79.00,79.00,79.00,0.00,
0.00,6.00,-0.22,79.00,79.00,79.00,0.00,
0.00,6.00,-0.23,79.00,79.00,79.00,0.00,
0.00,6.00,-0.23,79.00,79.00,79.00,0.00,
0.00,6.00,-0.24,79.00,79.00,79.00,0.00,
0.00,6.00,-0.24,79.00,79.00,79.00,0.00,
0.00,6.00,-0.24,79.00,79.00,79.00,0.00,
0.00,6.00,-0.23,79.00,79.00,79.00,0.00,
0.00,6.00,-0.24,79.00,79.00,79.00,0.00,
0.00,6.00,-0.24,79.00,79.00,79.00,0.00,
0.00,6.00,-0.27,79.00,79.00,79.00,0.00,
0.00,6.00,-0.29,79.00,79.00,79.00,0.00,
0.00,6.00,-0.29,79.00,79.00,79.00,0.00,
0.00,6.00,-0.30,79.00,79.00,79.00,0.00,
0.00,6.00,-0.32,79.00,79.00,79.00,0.00,
0.00,6.00,-0.34,79.00,79.00,79.00,0.00,
0.00,6.00,-0.34,79.00,79.00,79.00,0.00,
0.00,6.00,-0.38,79.00,79.00,79.00,0.00,
0.00,6.00,-0.42,79.00,79.00,79.00,0.00,
0.00,6.00,-0.45,79.00,79.00,79.00,0.00,
0.00,6.00,-0.47,79.00,79.00,79.00,0.00,
0.00,6.00,-0.50,79.00,79.00,79.00,0.00,
0.00,6.00,-0.54,79.00,79.00,79.00,0.00,
0.00,6.00,-0.58,79.00,79.00,79.00,0.00,
0.00,6.00,-0.66,79.00,79.00,79.00,0.00,
0.00,6.00,-0.71,79.00,79.00,79.00,0.00,
0.00,6.00,-0.71,79.00,79.00,79.00,0.00,
0.00,6.00,-0.80,79.00,79.00,79.00,0.00,
0.00,6.00,-0.82,79.00,79.00,79.00,0.00,
0.00,6.00,-0.86,79.00,79.00,79.00,0.00,
0.00,6.00,-0.91,79.00,79.00,79.00,0.00,
0.00,6.00,-0.96,79.00,79.00,79.00,0.00,
0.00,6.00,-0.96,79.00,79.00,79.00,0.00,
0.00,6.00,-1.02,79.00,79.00,79.00,0.00,
0.00,6.00,-1.05,79.00,79.00,79.00,0.00,
0.00,6.00,-1.07,79.00,79.00,79.00,0.00,
0.00,6.00,-1.10,79.00,79.00,79.00,0.00,
0.00,6.00,-1.13,79.00,79.00,79.00,0.00,
0.00,6.00,-1.14,79.00,79.00,79.00,0.00,
0.00,6.00,-1.17,79.00,79.00,79.00,0.00,
0.00,6.00,-1.24,79.00,79.00,79.00,0.00,
0.00,6.00,-1.28,79.00,79.00,79.00,0.00,
0.00,6.00,-1.30,79.00,79.00,79.00,0.00,
0.00,6.00,-1.33,79.00,79.00,79.00,0.00,
0.00,6.00,-1.38,79.00,79.00,79.00,0.00,
0.00,6.00,-1.44,79.00,79.00,79.00,0.00,
0.00,6.00,-1.47,79.00,79.00,79.00,0.00,
0.00,6.00,-1.52,79.00,79.00,79.00,0.00,
0.00,6.00,-1.64,79.00,79.00,79.00,0.00,
0.00,6.00,-1.71,79.00,79.00,79.00,0.00,
0.00,6.00,-1.74,79.00,79.00,79.00,0.00,
0.00,6.00,-1.82,79.00,79.00,79.00,0.00,
0.00,6.00,-1.91,79.00,79.00,79.00,0.00,
0.00,6.00,-1.94,79.00,79.00,79.00,0.00,
0.00,6.00,-2.01,79.00,79.00,79.00,0.00,
0.00,6.00,-2.46,79.00,79.00,79.00,0.00,
0.00,6.00,-2.62,79.00,79.00,79.00,0.00,
0.00,6.00,-2.66,79.00,79.00,79.00,0.00,
0.00,6.00,-2.68,79.00,79.00,79.00,0.00,
0.00,6.00,-2.69,79.00,79.00,79.00,0.00,
0.00,6.00,-2.72,79.00,79.00,79.00,0.00,
0.00,6.00,-2.84,79.00,79.00,79.00,0.00,
0.00,6.00,-2.90,79.00,79.00,79.00,0.00,
0.00,6.00,-2.92,79.00,79.00,79.00,0.00,
0.00,6.00,-2.93,79.00,79.00,79.00,0.00,
0.00,6.00,-2.95,79.00,79.00,79.00,0.00,
0.00,6.00,-2.99,79.00,79.00,79.00,0.00,
0.00,6.00,-3.02,79.00,79.00,79.00,0.00,
0.00,6.00,-3.03,79.00,79.00,79.00,0.00,
0.00,6.00,-3.05,79.00,79.00,79.00,0.00,
0.00,6.00,-3.05,79.00,79.00,79.00,0.00,
0.00,6.00,-3.05,79.00,79.00,79.00,0.00,
0.00,6.00,-3.05,79.00,79.00,79.00,0.00,
0.00,6.00,-3.06,79.00,79.00,79.00,0.00,
0.00,6.00,-3.07,79.00,79.00,79.00,0.00,
0.00,6.00,-3.08,79.00,79.00,79.00,0.00,
0.00,6.00,-3.09,79.00,79.00,79.00,0.00,
0.00,6.00,-3.10,79.00,79.00,79.00,0.00,
0.00,6.00,-3.10,79.00,79.00,79.00,0.00,
0.00,6.00,-3.10,79.00,79.00,79.00,0.00,
0.00,6.00,-3.11,79.00,79.00,79.00,0.00,
0.00,6.00,-3.12,79.00,79.00,79.00,0.00,
0.00,6.00,-3.12,79.00,79.00,79.00,0.00,
0.00,6.00,-3.12,79.00,79.00,79.00,0.00,
0.00,6.00,-3.12,79.00,79.00,79.00,0.00,
0.00,6.00,-3.13,79.00,79.00,79.00,0.00,
0.00,6.00,-3.13,79.00,79.00,79.00,0.00,
0.00,6.00,-3.13,79.00,79.00,79.00,0.00,
0.00,6.00,-3.13,79.00,79.00,79.00,0.00,
0.00,6.00,-3.12,79.00,79.00,79.00,0.00,
0.00,6.00,-3.12,79.00,79.00,79.00,0.00,
0.00,6.00,-3.12,79.00,79.00,79.00,0.00,
0.00,6.00,-3.12,79.00,79.00,79.00,0.00,
0.00,6.00,-3.12,79.00,79.00,79.00,0.00,
0.00,6.00,-3.12,79.00,79.00,79.00,0.00,
0.00,6.00,-3.12,79.00,79.00,79.00,0.00,
0.00,6.00,-3.13,79.00,79.00,79.00,0.00,
0.00,6.00,-3.14,79.00,79.00,79.00,0.00,
0.00,6.00,-3.15,79.00,79.00,79.00,0.00,
0.00,6.00,-3.15,79.00,79.00,79.00,0.00,
0.00,6.00,-3.15,79.00,79.00,79.00,0.00,
0.00,6.00,-3.15,79.00,79.00,79.00,0.00,
0.00,6.00,-3.14,79.00,79.00,79.00,0.00,
0.00,6.00,-3.14,79.00,79.00,79.00,0.00,
0.00,6.00,-3.14,79.00,79.00,79.00,0.00,
0.00,6.00,-3.14,79.00,79.00,79.00,0.00,
0.00,6.00,-3.13,79.00,79.00,79.00,0.00,
0.00,6.00,-3.13,79.00,79.00,79.00,0.00,
0.00,6.00,-3.14,79.00,79.00,79.00,0.00,
0.00,6.00,-3.13,79.00,79.00,79.00,0.00,
0.00,6.00,-3.09,79.00,79.00,79.00,0.00,
0.00,6.00,-3.04,79.00,79.00,79.00,0.00,
0.00,6.00,-3.00,79.00,79.00,79.00,0.00,
0.00,6.00,-2.96,79.00,79.00,79.00,0.00,
0.00,6.00,-2.92,79.00,79.00,79.00,0.00,
0.00,6.00,-2.88,79.00,79.00,79.00,0.00,
0.00,6.00,-2.86,79.00,79.00,79.00,0.00,
0.00,6.00,-2.85,79.00,79.00,79.00,0.00,
0.00,6.00,-2.86,79.00,79.00,79.00,0.00,
0.00,6.00,-2.91,79.00,79.00,79.00,0.00,
0.00,6.00,-2.97,79.00,79.00,79.00,0.00,
0.00,6.00,-2.97,79.00,79.00,79.00,0.00,
0.00,6.00,-2.93,79.00,79.00,79.00,0.00,
0.00,6.00,-2.87,79.00,79.00,79.00,0.00,
0.00,6.00,-2.86,79.00,79.00,79.00,0.00,
0.00,6.00,-2.84,79.00,79.00,79.00,0.00,
0.00,6.00,-2.82,79.00,79.00,79.00,0.00,
0.00,6.00,-2.81,79.00,79.00,79.00,0.00,
0.00,6.00,-2.76,79.00,79.00,79.00,0.00,
0.00,6.00,-2.74,79.00,79.00,79.00,0.00,
0.00,6.00,-2.74,79.00,79.00,79.00,0.00,
0.00,6.00,-2.74,79.00,79.00,79.00,0.00,
0.00,6.00,-2.75,79.00,79.00,79.00,0.00,
0.00,6.00,-2.76,79.00,79.00,79.00,0.00,
0.00,6.00,-2.75,79.00,79.00,79.00,0.00,
0.00,6.00,-2.75,79.00,79.00,79.00,0.00,
0.00,6.00,-2.71,79.00,79.00,79.00,0.00,
0.00,6.00,-2.69,79.00,79.00,79.00,0.00,
0.00,6.00,-2.70,79.00,79.00,79.00,0.00,
0.00,6.00,-2.71,79.00,79.00,79.00,0.00,
0.00,6.00,-2.73,79.00,79.00,79.00,0.00,
0.00,6.00,-2.74,79.00,79.00,79.00,0.00,
0.00,6.00,-2.70,79.00,79.00,79.00,0.00,
0.00,6.00,-2.64,79.00,79.00,79.00,0.00,
0.00,6.00,-2.55,79.00,79.00,79.00,0.00,
0.00,6.00,-2.44,79.00,79.00,79.00,0.00,
0.00,6.00,-2.38,79.00,79.00,79.00,0.00,
0.00,6.00,-2.23,79.00,79.00,79.00,0.00,
0.00,6.00,-2.09,79.00,79.00,79.00,0.00,
0.00,6.00,-1.99,79.00,79.00,79.00,0.00,
0.00,6.00,-1.97,79.00,79.00,79.00,0.00,
0.00,6.00,-1.99,79.00,79.00,79.00,0.00,
0.00,6.00,-1.97,79.00,79.00,79.00,0.00,
0.00,6.00,-1.95,79.00,79.00,79.00,0.00,
0.00,6.00,-1.93,79.00,79.00,79.00,0.00,
0.00,6.00,-1.91,79.00,79.00,79.00,0.00,
0.00,6.00,-1.91,79.00,79.00,79.00,0.00,
0.00,6.00,-1.90,79.00,79.00,79.00,0.00,
0.00,6.00,-1.90,79.00,79.00,79.00,0.00,
0.00,6.00,-1.93,79.00,79.00,79.00,0.00,
0.00,6.00,-1.92,79.00,79.00,79.00,0.00,
0.00,6.00,-1.92,79.00,79.00,79.00,0.00,
0.00,6.00,-1.91,79.00,79.00,79.00,0.00,
0.00,6.00,-1.91,79.00,79.00,79.00,0.00,
0.00,6.00,-1.91,79.00,79.00,79.00,0.00,
0.00,6.00,-1.90,79.00,79.00,79.00,0.00,
0.00,6.00,-1.91,79.00,79.00,79.00,0.00,
0.00,6.00,-1.91,79.00,79.00,79.00,0.00,
0.00,6.00,-1.92,79.00,79.00,79.00,0.00,
0.00,6.00,-1.93,79.00,79.00,79.00,0.00,
0.00,6.00,-1.94,79.00,79.00,79.00,0.00,
0.00,6.00,-1.95,79.00,79.00,79.00,0.00,
0.00,6.00,-2.01,79.00,79.00,79.00,0.00,
0.00,6.00,-2.06,79.00,79.00,79.00,0.00,
0.00,6.00,-2.06,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-1.90,79.00,79.00,79.00,0.00,
0.00,6.00,-1.90,79.00,79.00,79.00,0.00,
0.00,6.00,-1.91,79.00,79.00,79.00,0.00,
0.00,6.00,-1.97,79.00,79.00,79.00,0.00,
0.00,6.00,-2.01,79.00,79.00,79.00,0.00,
0.00,6.00,-2.01,79.00,79.00,79.00,0.00,
0.00,6.00,-2.01,79.00,79.00,79.00,0.00,
0.00,6.00,-2.01,79.00,79.00,79.00,0.00,
0.00,6.00,-2.01,79.00,79.00,79.00,0.00,
0.00,6.00,-2.00,79.00,79.00,79.00,0.00,
0.00,6.00,-2.00,79.00,79.00,79.00,0.00,
0.00,6.00,-2.01,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.01,79.00,79.00,79.00,0.00,
0.00,6.00,-1.94,79.00,79.00,79.00,0.00,
0.00,6.00,-1.90,79.00,79.00,79.00,0.00,
0.00,6.00,-1.84,79.00,79.00,79.00,0.00,
0.00,6.00,-1.84,79.00,79.00,79.00,0.00,
0.00,6.00,-1.54,79.00,79.00,79.00,0.00,
0.00,6.00,-1.11,79.00,79.00,79.00,0.00,
0.00,6.00,-1.11,79.00,79.00,79.00,0.00,
0.00,6.00,-0.81,79.00,79.00,79.00,0.00,
0.00,6.00,-0.95,79.00,79.00,79.00,0.00,
0.00,6.00,-1.03,79.00,79.00,79.00,0.00,
0.00,6.00,-1.14,79.00,79.00,79.00,0.00,
0.00,6.00,-1.16,79.00,79.00,79.00,0.00,
0.00,6.00,-1.18,79.00,79.00,79.00,0.00,
0.00,6.00,-1.21,79.00,79.00,79.00,0.00,
0.00,6.00,-1.21,79.00,79.00,79.00,0.00,
0.00,6.00,-1.22,79.00,79.00,79.00,0.00,
0.00,6.00,-1.21,79.00,79.00,79.00,0.00,
0.00,6.00,-1.19,79.00,79.00,79.00,0.00,
0.00,6.00,-1.20,79.00,79.00,79.00,0.00,
0.00,6.00,-1.20,79.00,79.00,79.00,0.00,
0.00,6.00,-1.21,79.00,79.00,79.00,0.00,
0.00,6.00,-1.21,79.00,79.00,79.00,0.00,
0.00,6.00,-1.21,79.00,79.00,79.00,0.00,
0.00,6.00,-1.20,79.00,79.00,79.00,0.00,
0.00,6.00,-1.20,79.00,79.00,79.00,0.00,
0.00,6.00,-1.22,79.00,79.00,79.00,0.00,
0.00,6.00,-1.22,79.00,79.00,79.00,0.00,
0.00,6.00,-1.23,79.00,79.00,79.00,0.00,
0.00,6.00,-1.29,79.00,79.00,79.00,0.00,
0.00,6.00,-1.34,79.00,79.00,79.00,0.00,
0.00,6.00,-1.36,79.00,79.00,79.00,0.00,
0.00,6.00,-1.41,79.00,79.00,79.00,0.00,
0.00,6.00,-1.43,79.00,79.00,79.00,0.00,
0.00,6.00,-1.47,79.00,79.00,79.00,0.00,
0.00,6.00,-1.58,79.00,79.00,79.00,0.00,
0.00,6.00,-1.65,79.00,79.00,79.00,0.00,
0.00,6.00,-1.71,79.00,79.00,79.00,0.00,
0.00,6.00,-1.74,79.00,79.00,79.00,0.00,
0.00,6.00,-1.82,79.00,79.00,79.00,0.00,
0.00,6.00,-1.90,79.00,79.00,79.00,0.00,
0.00,6.00,-2.00,79.00,79.00,79.00,0.00,
0.00,6.00,-2.06,79.00,79.00,79.00,0.00,
0.00,6.00,-2.09,79.00,79.00,79.00,0.00,
0.00,6.00,-2.09,79.00,79.00,79.00,0.00,
0.00,6.00,-2.09,79.00,79.00,79.00,0.00,
0.00,6.00,-2.07,79.00,79.00,79.00,0.00,
0.00,6.00,-2.07,79.00,79.00,79.00,0.00,
0.00,6.00,-2.05,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.01,79.00,79.00,79.00,0.00,
0.00,6.00,-2.01,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.02,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.04,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
0.00,6.00,-2.03,79.00,79.00,79.00,0.00,
