4/1/2011 9:38,,,,,,
LadderDrivePower,LineFollowState,GyroAngle,FrontLeftEncoderDistance,AutonomousActiveState,SonarDistance,LadderPosition
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.07,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.07,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.07,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.07,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.07,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.05,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,79,79,0
0,1,-0.06,79,12,79,0
0,1,-0.06,0,2,2.05,0
1,1,-0.06,0.03,2,2.05,0
1,1,-0.07,0.41,2,2.05,0
1,1,-0.06,0.84,2,2.05,0
1,1,-0.03,1,2,2.06,0.03
1,1,-0.07,1.23,2,2.05,0.03
1,1,-0.13,1.56,2,2.05,0
1,1,-0.15,1.99,2,2.06,1.38
1,1,-0.18,2.44,2,2.06,1.38
1,1,-0.21,3,2,2.04,2.44
1,1,-0.27,3.57,2,2.04,3.39
1,1,-0.38,4.2,2,2.02,3.39
1,1,-0.45,4.87,2,2.02,4.35
1,1,-0.51,5.63,2,2.02,5.28
1,1,-0.57,6.42,2,2.01,5.28
1,1,-0.59,7.34,2,2.01,6.23
1,1,-0.65,8.27,2,1.99,7.16
1,6,-0.69,9.28,2,1.99,7.16
1,6,-0.76,10.35,2,1.97,7.89
1,6,-0.86,11.36,2,1.96,8.6
1,6,-0.94,12.5,2,1.95,8.6
1,6,-1.05,13.59,2,1.94,9.35
1,6,-1.18,14.71,2,1.95,10.05
1,6,-1.33,15.82,2,1.93,10.05
1,6,-1.41,17.24,2,1.91,10.73
1,6,-1.54,18.43,2,1.9,11.51
1,6,-1.63,19.74,2,1.89,11.51
1,6,-1.71,21.18,2,1.87,12.34
1,6,-1.77,22.41,2,1.86,13.09
1,6,-1.83,23.68,2,1.85,13.09
1,6,-1.93,25.11,2,1.83,13.87
1,6,-1.99,26.39,2,1.82,14.78
1,6,-2.04,27.83,2,1.82,14.78
1,6,-2.07,29.32,2,1.81,15.96
1,6,-2.09,31.24,2,1.78,15.96
1,6,-2.08,32.66,2,1.77,17.19
1,6,-2.08,34.09,2,1.75,18.5
1,6,-2.13,35.54,2,1.65,18.5
1,6,-2.2,37.04,2,1.68,19.73
1,6,-2.29,38.6,2,1.72,21.06
1,6,-2.38,40.21,2,1.75,21.06
1,6,-2.5,41.77,2,1.69,22.37
1,6,-2.63,43.3,2,1.71,23.73
1,6,-2.78,44.25,2,1.71,23.73
1,6,-2.86,46.45,2,1.69,25.13
1,6,-3,48.13,2,1.69,26.49
1,6,-3.13,49.74,2,1.66,26.49
1,6,-3.24,51.36,2,1.66,27.8
1,6,-3.34,52.95,2,1.63,29.05
1,6,-3.51,54.48,2,1.62,29.05
1,6,-3.63,56.17,2,1.62,30.39
1,6,-3.75,57.97,2,1.6,31.67
1,6,-3.87,59.54,2,1.57,31.67
1,6,-3.92,61.2,2,1.55,32.85
1,6,-4.04,62.8,2,1.56,33.98
1,6,-4.16,64.41,2,1.55,33.98
1,6,-4.27,66.22,2,1.53,35.29
1,6,-4.37,67.89,2,1.49,36.64
1,6,-4.49,69.68,2,1.48,36.64
1,6,-4.65,71.26,2,1.47,38.03
1,6,-4.75,72.93,2,1.46,39.16
1,6,-4.86,74.63,2,1.43,39.16
1,6,-4.98,76.45,2,1.42,40.29
1,6,-5.03,78.05,2,1.39,41.52
1,6,-5.1,79.75,2,1.37,41.52
1,6,-5.18,81.39,2,1.36,42.95
1,6,-5.24,83.12,2,1.36,44.38
1,6,-5.32,84.95,2,1.34,44.38
1,6,-5.35,86.71,2,1.32,45.87
1,6,-5.41,88.38,2,1.26,47.38
1,6,-5.45,90.05,2,1.24,47.38
1,6,-5.51,91.86,2,1.23,49.01
1,8,-5.54,93.51,2,1.21,50.47
1,1,-5.61,95.35,2,1.23,50.47
1,6,-5.69,97.19,2,1.21,52.08
1,6,-5.78,98.76,2,1.19,53.56
1,6,-6,100.5,2,1.19,53.56
1,6,-6.03,102.35,2,1.18,55.19
1,6,-6.13,104.05,2,1.16,56.7
1,6,-6.24,105.89,2,1.1,56.7
1,6,-6.37,108.45,2,1.07,58.18
1,6,-6.5,109.49,2,0.42,58.18
1,6,-6.56,111.97,2,0.87,59.64
1,6,-6.82,113.79,2,0.99,61.02
1,6,-6.98,115.77,2,0.99,61.02
1,6,-7.13,117.46,2,0.97,62.51
1,6,-7.2,119.12,2,0.95,63.86
1,6,-7.36,120.88,2,0.93,63.86
1,6,-7.53,122.82,2,0.94,65.14
1,6,-7.68,124.61,2,0.92,66.48
1,6,-7.75,126.47,2,0.89,66.48
1,6,-7.88,128.13,2,0.88,67.83
0.88,6,-8.17,130.02,2,0.85,69.17
0.88,6,-8.31,131.71,2,0.85,69.17
0.75,6,-8.45,133.65,2,0.83,70.47
0,6,-8.52,135.61,2,0.82,71.63
0,6,-8.67,137.14,2,0.79,71.63
0,6,-8.78,138.9,2,0.77,72.26
0,8,-8.89,140.86,2,0.78,72.21
0,6,-9,142.76,2,0.76,72.21
0,6,-9.13,144.55,2,0.75,72.18
0,6,-9.26,146.54,2,0.72,72.18
0,6,-9.42,148.06,2,0.74,72.18
0,6,-9.48,149.93,2,0.73,72.18
0,6,-9.56,151.85,2,0.71,72.18
0,6,-9.61,153.73,2,0.69,72.18
0,6,-9.72,155.43,2,0.65,72.18
0,6,-9.81,157.32,2,0.68,72.18
0,6,-9.91,159.06,2,0.65,72.18
0,6,-10.01,161.06,2,0.63,72.18
0,6,-10.13,162.89,2,0.63,72.18
0,1,-10.31,164.78,2,0.61,72.18
0,0,-10.41,166.54,2,0.58,72.18
0,0,-10.52,168.45,2,0.57,72.18
0,6,-10.58,170.3,2,0.55,72.18
0,6,-10.7,172.22,2,0.55,72.18
0,6,-10.81,174.03,2,0.53,72.18
0,6,-10.93,175.8,2,0.51,72.18
0,6,-11.11,177.85,2,0.48,72.16
0,6,-11.43,179.64,2,0.46,72.16
0,6,-11.61,181.59,2,0.46,72.16
0,6,-11.77,183.53,2,0.44,72.16
0,6,-11.91,185.34,2,0.43,72.16
0,6,-11.97,187.13,2,0.4,72.16
0,6,-12.09,189.09,2,0.39,72.16
0,6,-12.26,190.98,2,0.38,72.16
0,6,-12.53,192.89,2,0.37,72.16
0,6,-12.72,194.72,2,0.36,72.16
0,6,-12.91,196.47,2,0.33,72.16
0,6,-13.09,198.47,2,0.3,72.16
0,6,-13.18,200.45,2,0.3,72.16
0,6,-13.34,202.27,2,0.29,72.16
0,6,-13.49,204.12,2,0.27,72.16
0,6,-13.61,205.94,2,0.25,72.16
0,6,-13.82,207.77,11,0.22,72.16
0,6,-13.96,207.77,11,0.22,72.16
0,6,-14.09,207.77,11,0.22,72.16
0,6,-14.22,207.77,11,0.22,72.16
0,6,-14.34,207.77,11,0.22,72.16
0,6,-14.39,207.77,11,0.22,72.16
0,6,-14.4,207.77,10,0.22,72.16
0,6,-14.43,207.77,10,0.22,72.16
0,6,-14.49,207.77,10,0.22,72.16
0,6,-14.53,207.77,10,0.22,72.16
0,6,-14.56,207.77,10,0.22,72.16
0,6,-14.59,207.77,10,0.22,72.16
0,6,-14.59,207.77,10,0.22,72.16
0,6,-14.59,207.77,10,0.22,72.16
0,6,-14.59,207.77,10,0.22,72.13
0,6,-14.59,207.77,10,0.22,72.13
0,6,-14.6,207.77,10,0.22,72.13
0,6,-14.58,207.77,10,0.22,72.13
0,6,-14.54,207.77,10,0.22,72.13
0,6,-14.54,207.77,10,0.22,72.13
0,6,-14.55,207.77,10,0.22,72.13
0,6,-14.56,207.77,10,0.22,72.13
0,6,-14.55,207.77,10,0.22,72.13
0,6,-14.55,207.77,10,0.22,72.13
0,6,-14.55,207.77,10,0.22,72.13
0,6,-14.55,207.77,10,0.22,72.13
0,6,-14.56,207.77,10,0.22,72.13
0,6,-14.55,207.77,10,0.22,72.13
0,6,-14.54,207.77,10,0.22,72.13
0,6,-14.52,207.77,10,0.22,72.13
0,6,-14.51,207.77,10,0.22,72.13
0,6,-14.51,207.77,10,0.22,72.13
0,6,-14.51,207.77,10,0.22,72.13
0,6,-14.5,207.77,10,0.22,72.13
0,6,-14.5,207.77,10,0.22,72.13
0,6,-14.49,207.77,10,0.22,72.13
0,6,-14.49,207.77,10,0.22,72.13
0,6,-14.48,207.77,10,0.22,72.13
0,6,-14.48,207.77,10,0.22,72.13
0,6,-14.47,207.77,10,0.22,72.13
0,6,-14.47,207.77,10,0.22,72.13
0,6,-14.47,207.77,10,0.22,72.13
0,6,-14.48,207.77,10,0.22,72.13
0,6,-14.48,207.77,10,0.22,72.13
0,6,-14.48,207.77,10,0.22,72.13
0,6,-14.49,207.77,10,0.22,72.13
0,6,-14.48,207.77,10,0.22,72.13
0,6,-14.48,207.77,10,0.22,72.13
0,6,-14.47,207.77,10,0.22,72.13
0,6,-14.48,207.77,10,0.22,72.13
0,6,-14.47,207.77,9,0.22,72.13
0,6,-14.47,220.83,9,0.08,72.13
0,6,-14.48,220.85,9,0.08,72.13
0,6,-14.48,220.91,9,0.09,72.13
0,6,-14.49,220.85,9,0.09,72.13
0,6,-14.49,220.57,9,0.08,72.13
0,6,-14.49,220.45,9,0.09,72.13
0,6,-14.53,220.39,9,0.09,72.13
0,6,-14.53,220.27,9,0.08,72.13
0,6,-14.47,220.19,9,0.08,72.13
0,6,-14.47,220.05,9,0.09,72.13
0,6,-14.47,219.98,9,0.08,72.13
0,6,-14.48,219.85,9,0.1,72.13
0,6,-14.5,219.72,9,0.09,72.13
0,6,-14.5,219.58,9,0.09,72.13
0,6,-14.48,219.43,9,0.09,72.13
0,6,-14.45,219.28,9,0.1,72.13
0,6,-14.44,219.14,9,0.09,72.13
0,6,-14.43,218.98,9,0.09,72.13
0,6,-14.41,218.82,9,0.09,72.13
0,6,-14.41,218.67,9,0.1,72.13
0,6,-14.41,218.53,9,0.1,72.13
0,6,-14.42,218.34,9,0.1,72.13
0,6,-14.41,218.16,9,0.1,72.13
0,6,-14.38,217.96,9,0.1,72.13
0,6,-14.38,217.81,9,0.11,72.13
0,6,-14.37,217.64,9,0.1,72.13
0,6,-14.35,217.48,9,0.12,72.13
0,6,-14.35,217.27,9,0.11,72.13
0,6,-14.32,217.12,9,0.11,72.13
0,6,-14.3,216.94,9,0.13,72.13
0,6,-14.27,216.74,9,0.11,72.13
0,6,-14.26,216.56,9,0.11,72.13
0,6,-14.25,216.37,9,0.11,72.13
0,6,-14.22,216.14,9,0.13,72.13
0,6,-14.2,215.97,9,0.12,72.13
0,6,-14.18,215.77,9,0.12,72.13
0,6,-14.17,215.63,9,0.12,72.13
0,6,-14.16,215.45,9,0.12,72.13
0,6,-14.16,215.25,9,0.13,72.13
0,6,-14.16,215.03,9,0.14,72.13
0,6,-14.16,214.75,9,0.14,72.13
0,6,-14.15,214.56,9,0.13,72.13
0,6,-14.13,214.45,9,0.14,72.13
0,6,-14.12,214.14,9,0.14,72.13
0,6,-14.1,213.92,9,0.15,72.13
0,6,-14.09,213.7,9,0.14,72.13
0,6,-14.08,213.49,9,0.12,72.13
0,6,-14.07,213.25,9,0.15,72.13
0,6,-14.04,213.01,9,0.15,72.13
0,6,-14.02,212.8,9,0.15,72.13
0,6,-14,212.58,9,0.16,72.13
0,6,-14,212.33,9,0.16,72.13
0,6,-14,212.1,9,0.15,72.13
0,6,-13.99,211.82,9,0.16,72.13
0,6,-13.97,211.62,9,0.17,72.13
0,6,-13.97,211.4,9,0.17,72.13
0,6,-13.97,211.14,9,0.19,72.13
0,6,-13.95,210.9,9,0.17,72.13
0,6,-13.92,210.69,9,0.18,72.13
0,6,-13.92,210.45,9,0.18,72.13
0,6,-13.9,210.2,9,0.16,72.13
0,6,-13.87,209.94,9,0.16,72.13
0,6,-13.86,209.71,9,0.17,72.13
0,6,-13.86,209.48,9,0.12,72.13
0,6,-13.86,209.24,9,0.15,72.13
0,6,-13.86,208.98,9,0.17,72.13
0,6,-13.83,208.98,9,0.17,72.13
0,6,-13.81,208.98,9,0.17,72.13
0,6,-13.8,208.98,9,0.17,72.13
0,6,-13.79,208.98,9,0.17,72.13
0,6,-13.78,208.98,9,0.17,72.13
0,6,-13.77,208.98,9,0.17,72.13
0,6,-13.77,208.98,9,0.17,72.13
0,6,-13.77,208.98,9,0.17,72.13
0,6,-13.74,208.98,9,0.17,72.13
0,6,-13.72,208.98,9,0.17,72.13
0,6,-13.69,208.98,9,0.17,72.13
0,6,-13.67,208.98,9,0.17,72.13
0,6,-13.67,208.98,9,0.17,72.13
0,6,-13.67,208.98,9,0.17,72.13
0,6,-13.66,208.98,9,0.17,72.13
0,6,-13.66,208.98,9,0.17,72.13
0,6,-13.66,208.98,9,0.17,72.13
0,6,-13.66,208.98,9,0.17,72.13
0,6,-13.66,208.98,9,0.17,72.13
0,6,-13.65,208.98,9,0.17,72.13
0,6,-13.64,208.98,9,0.17,72.13
0,6,-13.64,208.98,9,0.17,72.13
0,6,-13.63,208.98,9,0.17,72.13
0,6,-13.63,208.98,9,0.17,72.13
0,6,-13.63,208.98,9,0.17,72.13
0,6,-13.63,207.08,9,0.15,72.13
0,6,-13.62,206.7,9,0.16,72.13
0,6,-13.61,206.27,9,0.15,72.13
0,6,-13.6,206.25,9,0.17,72.13
0,6,-13.62,206.19,9,0.15,72.13
0,6,-13.63,206.08,9,0.17,72.13
0,6,-13.62,206.05,9,0.17,72.13
0,6,-13.58,205.92,9,0.16,72.13
0,6,-13.57,205.82,9,0.16,72.13
0,6,-13.56,205.71,9,0.17,72.13
0,6,-13.55,205.66,9,0.16,72.13
0,6,-13.56,205.54,9,0.16,72.13
0,6,-13.55,205.39,9,0.16,72.13
0,6,-13.53,205.27,9,0.16,72.13
0,6,-13.52,205.11,9,0.16,72.13
0,6,-13.51,204.98,9,0.16,72.13
0,6,-13.49,204.85,9,0.16,72.13
0,6,-13.49,204.73,9,0.16,72.13
0,6,-13.51,204.6,9,0.16,72.13
0,6,-13.51,204.44,9,0.2,72.13
0,6,-13.5,204.28,9,0.2,72.13
0,6,-13.48,204.11,9,0.19,72.13
0,6,-13.47,203.95,9,0.19,72.13
0,6,-13.45,203.8,9,0.16,72.13
0,6,-13.44,203.65,9,0.14,72.13
0,6,-13.44,203.51,9,0.13,72.13
0,6,-13.43,203.3,9,0.11,72.13
0,6,-13.43,203.11,9,0.08,72.13
0,6,-13.43,202.89,9,0.1,72.13
0,6,-13.41,202.74,9,0.1,72.13
0,6,-13.4,202.57,9,0.08,72.13
0,6,-13.4,202.35,9,0.07,72.13
0,6,-13.4,202.14,9,0.07,72.13
0,6,-13.39,201.92,9,0.08,72.13
0,6,-13.36,201.61,9,0.08,72.13
0,6,-13.34,201.27,9,0.07,72.13
0,6,-13.33,201.04,9,0.06,72.13
0,6,-13.32,200.8,9,0.06,72.13
0,6,-13.29,200.62,9,0.07,72.13
0,6,-13.27,200.39,9,0.06,72.13
0,6,-13.26,200.17,9,0.07,72.13
0,6,-13.24,199.93,9,0.06,72.13
0,6,-13.22,199.73,9,0.07,72.13
0,6,-13.22,199.51,9,0.07,72.13
0,6,-13.21,199.27,9,0.07,72.13
0,6,-13.2,199.05,9,0.07,72.13
0,6,-13.19,198.82,9,0.06,72.13
0,6,-13.18,198.61,9,0.07,72.13
0,6,-13.17,198.38,9,0.07,72.13
0,6,-13.16,198.17,9,0.07,72.13
0,6,-13.14,197.93,9,0.06,72.13
0,6,-13.12,197.69,9,0.07,72.13
0,6,-13.1,197.48,9,0.07,72.13
0,6,-13.08,197.23,9,0.06,72.13
0,6,-13.06,196.99,9,0.06,72.13
0,6,-13.04,196.74,9,0.07,72.13
0,6,-13.02,196.51,9,0.07,72.13
0,6,-13,196.23,9,0.07,72.13
0,6,-12.97,195.94,9,0.07,72.13
0,6,-12.95,195.65,9,0.06,72.13
0,6,-12.93,195.42,9,0.06,72.13
0,6,-12.91,195.12,9,0.08,72.13
0,6,-12.87,194.81,9,0.09,72.13
0,6,-12.86,194.65,9,0.07,72.13
0,6,-12.83,194.24,9,0.06,72.13
0,6,-12.82,193.92,9,0.06,72.13
0,6,-12.82,193.65,9,0.08,72.13
0,6,-12.82,193.4,9,0.12,72.13
0,6,-12.74,193.09,9,0.1,72.13
0,6,-12.74,192.79,9,0.08,72.13
0,6,-12.7,192.52,9,0.06,72.13
0,6,-12.7,192.21,9,0.08,72.13
0,6,-12.7,191.95,9,0.06,72.13
0,6,-12.63,191.52,9,0.09,72.13
0,6,-12.63,191.24,9,0.08,72.13
0,6,-12.56,190.77,9,0.1,72.13
0,6,-12.56,190.48,9,0.25,72.13
0,6,-12.56,190.21,9,0.17,72.13
0,6,-12.51,189.91,9,0.11,72.13
0,6,-12.51,189.49,9,0.08,72.13
0,6,-12.46,189.34,9,0.09,72.13
0,6,-12.46,189.04,9,0.08,72.13
0,6,-12.41,188.75,9,0.08,72.13
0,6,-12.41,188.48,9,0.08,72.13
0,6,-12.41,188.18,9,0.08,72.13
0,6,-12.35,187.91,9,0.08,72.13
0,6,-12.35,187.63,9,0.09,72.13
0,6,-12.3,187.5,9,0.1,72.13
0,6,-12.3,187.08,9,0.09,72.13
0,6,-12.3,186.81,9,0.1,72.13
0,6,-12.26,186.54,9,0.09,72.13
0,6,-12.26,186.08,9,0.09,72.13
0,6,-12.2,185.8,9,0.1,72.13
0,6,-12.2,185.8,9,0.1,72.13
0,6,-12.15,185.8,9,0.1,72.13
0,6,-12.15,185.8,9,0.1,72.13
0,6,-12.15,185.8,9,0.1,72.13
0,6,-0.05,185.8,9,0.1,72.13
0,6,-0.05,185.8,9,0.1,72.13
0,6,-0.04,185.8,9,0.1,72.13
0,6,-0.04,185.8,9,0.1,72.13
0,6,-0.04,185.8,9,0.1,72.13
0,6,-0.05,185.8,9,0.1,72.13
0,6,-0.05,185.8,9,0.1,72.13
0,6,-0.06,185.8,9,0.1,72.13
0,6,-0.06,185.8,9,0.1,72.13
0,6,-0.06,185.8,9,0.1,72.13
0,6,-0.07,185.8,9,0.1,72.13
0,6,-0.07,185.8,9,0.1,72.13
0,6,-0.08,185.8,9,0.1,72.13
0,6,-0.08,185.8,9,0.1,72.13
0,6,-0.07,185.8,9,0.1,72.13
0,6,-0.07,185.8,9,0.1,72.13
0,6,-0.07,185.8,9,0.1,72.13
0,6,-0.07,185.8,9,0.1,72.13
0,6,-0.07,185.8,9,0.1,72.13
0,6,-0.06,185.8,9,0.1,72.13
0,6,-0.06,185.8,9,0.1,72.13
0,6,-0.06,185.8,9,0.1,72.13
0,6,-0.07,185.8,9,0.1,72.13
0,6,-0.08,185.8,9,0.1,72.13
0,6,-0.07,185.8,9,0.1,72.13
