04/01/11 12:22 PM
LadderDrivePower,LineFollowState,GyroAngle,FrontLeftEncoderDistance,AutonomousActiveState,SonarDistance,LadderPosition
-0.00,6.00,0.09,79.00,79.00,79.00,72.23,
-0.00,6.00,0.09,79.00,79.00,79.00,72.23,
-0.00,6.00,0.09,79.00,79.00,79.00,72.23,
-0.00,6.00,0.08,79.00,79.00,79.00,72.23,
-0.00,6.00,0.09,79.00,79.00,79.00,72.23,
-0.00,6.00,0.10,79.00,79.00,79.00,72.23,
-0.00,6.00,0.10,79.00,79.00,79.00,72.23,
-0.00,6.00,0.09,79.00,79.00,79.00,72.23,
-0.00,6.00,0.09,79.00,79.00,79.00,72.23,
-0.00,6.00,0.09,79.00,79.00,79.00,72.23,
-0.00,6.00,0.09,79.00,79.00,79.00,72.23,
-0.00,6.00,0.09,79.00,79.00,79.00,72.23,
-0.07,6.00,0.09,79.00,79.00,79.00,72.23,
-0.07,6.00,0.09,79.00,79.00,79.00,72.23,
-0.20,6.00,0.07,79.00,79.00,79.00,72.23,
-0.20,6.00,0.07,79.00,79.00,79.00,72.21,
