04/01/11 12:25 PM
LadderDrivePower,LineFollowState,GyroAngle,FrontLeftEncoderDistance,AutonomousActiveState,SonarDistance,LadderPosition
0.00,6.00,-0.05,79.00,79.00,79.00,0.00,
0.00,6.00,-0.04,79.00,79.00,79.00,0.00,
0.00,6.00,-0.04,79.00,79.00,79.00,0.00,
0.00,6.00,-0.04,79.00,79.00,79.00,0.00,
0.00,6.00,-0.03,79.00,79.00,79.00,0.00,
0.00,6.00,-0.03,79.00,79.00,79.00,0.00,
0.00,6.00,-0.03,79.00,79.00,79.00,0.00,
0.00,6.00,-0.03,79.00,79.00,79.00,0.00,
0.00,6.00,-0.03,79.00,79.00,79.00,0.00,
0.00,6.00,-0.04,79.00,79.00,79.00,0.00,
0.00,6.00,-0.04,79.00,79.00,79.00,0.00,
0.00,6.00,-0.04,79.00,79.00,79.00,0.00,
0.00,6.00,-0.05,79.00,79.00,79.00,0.00,
0.00,6.00,-0.05,79.00,79.00,79.00,0.00,
0.00,6.00,-0.05,79.00,79.00,79.00,0.00,
0.00,6.00,-0.06,79.00,79.00,79.00,0.00,
0.00,6.00,-0.06,79.00,79.00,79.00,0.00,
0.05,6.00,-0.05,79.00,79.00,79.00,0.00,
0.11,6.00,-0.05,79.00,79.00,79.00,0.00,
0.11,6.00,-0.06,79.00,79.00,79.00,0.00,
0.45,6.00,-0.06,79.00,79.00,79.00,0.00,
0.95,6.00,-0.06,79.00,79.00,79.00,0.00,
0.95,6.00,-0.05,79.00,79.00,79.00,0.00,
1.00,6.00,-0.06,79.00,79.00,79.00,0.00,
1.00,6.00,-0.07,79.00,79.00,79.00,1.46,
1.00,6.00,-0.08,79.00,79.00,79.00,2.99,
1.00,6.00,-0.08,79.00,79.00,79.00,2.99,
1.00,6.00,-0.08,79.00,79.00,79.00,4.50,
1.00,6.00,-0.08,79.00,79.00,79.00,6.03,
1.00,6.00,-0.08,79.00,79.00,79.00,6.03,
1.00,6.00,-0.09,79.00,79.00,79.00,7.51,
1.00,6.00,-0.09,79.00,79.00,79.00,8.87,
1.00,6.00,-0.08,79.00,79.00,79.00,8.87,
1.00,6.00,-0.07,79.00,79.00,79.00,10.23,
1.00,6.00,-0.07,79.00,79.00,79.00,11.33,
1.00,6.00,-0.08,79.00,79.00,79.00,11.33,
1.00,6.00,-0.08,79.00,79.00,79.00,12.79,
1.00,6.00,-0.06,79.00,79.00,79.00,12.79,
1.00,6.00,-0.06,79.00,79.00,79.00,14.15,
1.00,6.00,-0.06,79.00,79.00,79.00,15.43,
1.00,6.00,-0.06,79.00,79.00,79.00,15.43,
1.00,6.00,-0.07,79.00,79.00,79.00,16.66,
1.00,6.00,-0.07,79.00,79.00,79.00,18.05,
1.00,6.00,-0.08,79.00,79.00,79.00,18.05,
1.00,6.00,-0.07,79.00,79.00,79.00,19.43,
1.00,6.00,-0.06,79.00,79.00,79.00,20.89,
1.00,6.00,-0.04,79.00,79.00,79.00,20.89,
1.00,6.00,-0.04,79.00,79.00,79.00,22.29,
1.00,6.00,-0.04,79.00,79.00,79.00,23.70,
1.00,6.00,-0.04,79.00,79.00,79.00,23.70,
1.00,6.00,-0.04,79.00,79.00,79.00,25.06,
1.00,6.00,-0.03,79.00,79.00,79.00,26.46,
1.00,6.00,-0.02,79.00,79.00,79.00,26.46,
1.00,6.00,-0.02,79.00,79.00,79.00,27.87,
1.00,6.00,-0.02,79.00,79.00,79.00,29.18,
1.00,6.00,-0.03,79.00,79.00,79.00,29.18,
1.00,6.00,-0.03,79.00,79.00,79.00,30.41,
1.00,6.00,-0.02,79.00,79.00,79.00,31.59,
1.00,6.00,-0.01,79.00,79.00,79.00,31.59,
1.00,6.00,-0.01,79.00,79.00,79.00,32.80,
1.00,6.00,0.00,79.00,79.00,79.00,33.95,
1.00,6.00,0.00,79.00,79.00,79.00,33.95,
1.00,6.00,0.00,79.00,79.00,79.00,35.11,
1.00,6.00,0.00,79.00,79.00,79.00,36.42,
1.00,6.00,-0.01,79.00,79.00,79.00,36.42,
1.00,6.00,-0.01,79.00,79.00,79.00,37.72,
1.00,6.00,0.00,79.00,79.00,79.00,38.93,
1.00,6.00,-0.01,79.00,79.00,79.00,38.93,
1.00,6.00,-0.02,79.00,79.00,79.00,39.99,
1.00,6.00,-0.01,79.00,79.00,79.00,41.07,
1.00,6.00,-0.01,79.00,79.00,79.00,41.07,
1.00,6.00,-0.02,79.00,79.00,79.00,42.07,
1.00,6.00,-0.02,79.00,79.00,79.00,43.15,
1.00,6.00,-0.02,79.00,79.00,79.00,43.15,
1.00,6.00,-0.02,79.00,79.00,79.00,44.43,
1.00,6.00,-0.02,79.00,79.00,79.00,44.43,
1.00,6.00,-0.02,79.00,79.00,79.00,46.02,
1.00,6.00,-0.01,79.00,79.00,79.00,47.07,
1.00,6.00,0.00,79.00,79.00,79.00,48.43,
1.00,6.00,0.00,79.00,79.00,79.00,48.43,
1.00,6.00,0.00,79.00,79.00,79.00,49.86,
1.00,6.00,0.00,79.00,79.00,79.00,51.35,
1.00,6.00,0.00,79.00,79.00,79.00,51.35,
1.00,6.00,0.00,79.00,79.00,79.00,52.80,
1.00,6.00,-0.01,79.00,79.00,79.00,54.21,
1.00,6.00,-0.01,79.00,79.00,79.00,54.21,
1.00,6.00,-0.02,79.00,79.00,79.00,55.64,
1.00,6.00,-0.03,79.00,79.00,79.00,57.08,
1.00,6.00,-0.02,79.00,79.00,79.00,57.08,
1.00,6.00,-0.02,79.00,79.00,79.00,58.48,
1.00,6.00,-0.01,79.00,79.00,79.00,59.84,
1.00,6.00,-0.01,79.00,79.00,79.00,59.84,
1.00,6.00,-0.01,79.00,79.00,79.00,61.20,
1.00,6.00,-0.01,79.00,79.00,79.00,62.61,
1.00,6.00,0.00,79.00,79.00,79.00,62.61,
1.00,6.00,0.00,79.00,79.00,79.00,63.96,
1.00,6.00,0.01,79.00,79.00,79.00,65.24,
1.00,6.00,0.02,79.00,79.00,79.00,65.24,
1.00,6.00,0.03,79.00,79.00,79.00,66.55,
1.00,6.00,0.03,79.00,79.00,79.00,67.88,
1.00,6.00,0.02,79.00,79.00,79.00,67.88,
1.00,6.00,0.02,79.00,79.00,79.00,69.24,
1.00,6.00,0.02,79.00,79.00,79.00,70.50,
1.00,6.00,0.03,79.00,79.00,79.00,70.50,
1.00,6.00,0.03,79.00,79.00,79.00,71.70,
1.00,6.00,0.03,79.00,79.00,79.00,72.96,
0.00,6.00,0.03,79.00,79.00,79.00,72.96,
0.00,6.00,0.03,79.00,79.00,79.00,73.64,
0.00,6.00,0.03,79.00,79.00,79.00,73.56,
0.00,6.00,0.04,79.00,79.00,79.00,73.56,
0.00,6.00,0.04,79.00,79.00,79.00,73.51,
0.00,6.00,0.04,79.00,79.00,79.00,73.51,
0.00,6.00,0.04,79.00,79.00,79.00,73.51,
0.00,6.00,0.05,79.00,79.00,79.00,73.51,
0.00,6.00,0.05,79.00,79.00,79.00,73.51,
0.00,6.00,0.04,79.00,79.00,79.00,73.51,
-0.02,6.00,0.05,79.00,79.00,79.00,73.51,
-0.20,6.00,0.05,79.00,79.00,79.00,73.51,
-0.20,6.00,0.07,79.00,79.00,79.00,73.51,
-0.20,6.00,0.06,79.00,79.00,79.00,73.36,
-0.20,6.00,0.06,79.00,79.00,79.00,72.26,
-0.20,6.00,0.07,79.00,79.00,79.00,72.26,
-0.20,6.00,0.07,79.00,79.00,79.00,70.40,
-0.20,6.00,0.07,79.00,79.00,79.00,67.86,
-0.20,6.00,0.07,79.00,79.00,79.00,67.86,
-0.20,6.00,0.08,79.00,79.00,79.00,65.27,
-0.20,6.00,0.07,79.00,79.00,79.00,62.86,
-0.20,6.00,0.06,79.00,79.00,79.00,62.86,
-0.20,6.00,0.06,79.00,79.00,79.00,60.37,
-0.20,6.00,0.07,79.00,79.00,79.00,57.78,
-0.20,6.00,0.07,79.00,79.00,79.00,57.78,
-0.20,6.00,0.05,79.00,79.00,79.00,55.17,
-0.20,6.00,0.05,79.00,79.00,79.00,52.60,
-0.20,6.00,0.05,79.00,79.00,79.00,52.60,
-0.20,6.00,0.05,79.00,79.00,79.00,49.96,
-0.20,6.00,0.06,79.00,79.00,79.00,47.40,
-0.20,6.00,0.07,79.00,79.00,79.00,47.40,
-0.20,6.00,0.06,79.00,79.00,79.00,44.86,
-0.20,6.00,0.06,79.00,79.00,79.00,42.25,
-0.20,6.00,0.06,79.00,79.00,79.00,42.25,
-0.20,6.00,0.06,79.00,79.00,79.00,39.61,
-0.20,6.00,0.07,79.00,79.00,79.00,36.77,
-0.20,6.00,0.07,79.00,79.00,79.00,36.77,
-0.20,6.00,0.07,79.00,79.00,79.00,34.18,
-0.20,6.00,0.07,79.00,79.00,79.00,31.49,
-0.20,6.00,0.08,79.00,79.00,79.00,31.49,
-0.20,6.00,0.08,79.00,79.00,79.00,28.90,
-0.20,6.00,0.08,79.00,79.00,79.00,26.21,
-0.20,6.00,0.08,79.00,79.00,79.00,26.21,
-0.20,6.00,0.09,79.00,79.00,79.00,23.52,
-0.20,6.00,0.08,79.00,79.00,79.00,20.91,
-0.20,6.00,0.08,79.00,79.00,79.00,20.91,
-0.20,6.00,0.08,79.00,79.00,79.00,18.17,
-0.20,6.00,0.08,79.00,79.00,79.00,15.53,
-0.20,6.00,0.08,79.00,79.00,79.00,15.53,
-0.20,6.00,0.09,79.00,79.00,79.00,13.02,
-0.20,6.00,0.08,79.00,79.00,79.00,10.33,
-0.20,6.00,0.08,79.00,79.00,79.00,10.33,
-0.20,6.00,0.09,79.00,79.00,79.00,7.72,
-0.20,6.00,0.08,79.00,79.00,79.00,5.10,
-0.20,6.00,0.09,79.00,79.00,79.00,5.10,
-0.20,6.00,0.10,79.00,79.00,79.00,2.39,
-0.20,6.00,0.10,79.00,79.00,79.00,2.39,
0.00,6.00,0.10,79.00,79.00,79.00,-1.03,
0.00,6.00,0.10,79.00,79.00,79.00,0.00,
0.00,6.00,0.10,79.00,79.00,79.00,0.00,
0.00,6.00,0.10,79.00,79.00,79.00,0.00,
0.00,6.00,0.11,79.00,79.00,79.00,0.00,
0.00,6.00,0.11,79.00,79.00,79.00,0.00,
0.00,6.00,0.10,79.00,79.00,79.00,0.00,
0.00,6.00,0.10,79.00,79.00,79.00,0.00,
0.00,6.00,0.10,79.00,79.00,79.00,0.00,
0.13,6.00,0.09,79.00,79.00,79.00,0.00,
0.31,6.00,0.08,79.00,79.00,79.00,0.00,
0.31,6.00,0.08,79.00,79.00,79.00,0.00,
0.95,6.00,0.09,79.00,79.00,79.00,0.00,
1.00,6.00,0.08,79.00,79.00,79.00,0.00,
1.00,6.00,0.08,79.00,79.00,79.00,0.00,
1.00,6.00,0.09,79.00,79.00,79.00,1.68,
1.00,6.00,0.09,79.00,79.00,79.00,3.39,
1.00,6.00,0.08,79.00,79.00,79.00,3.39,
1.00,6.00,0.08,79.00,79.00,79.00,5.08,
1.00,6.00,0.07,79.00,79.00,79.00,6.69,
1.00,6.00,0.08,79.00,79.00,79.00,6.69,
1.00,6.00,0.09,79.00,79.00,79.00,8.19,
1.00,6.00,0.10,79.00,79.00,79.00,9.58,
1.00,6.00,0.09,79.00,79.00,79.00,9.58,
1.00,6.00,0.09,79.00,79.00,79.00,10.86,
1.00,6.00,0.10,79.00,79.00,79.00,12.26,
1.00,6.00,0.09,79.00,79.00,79.00,12.26,
1.00,6.00,0.10,79.00,79.00,79.00,13.70,
1.00,6.00,0.11,79.00,79.00,79.00,15.05,
1.00,6.00,0.10,79.00,79.00,79.00,15.05,
1.00,6.00,0.10,79.00,79.00,79.00,16.36,
1.00,6.00,0.11,79.00,79.00,79.00,17.74,
1.00,6.00,0.12,79.00,79.00,79.00,17.74,
1.00,6.00,0.12,79.00,79.00,79.00,19.20,
1.00,6.00,0.12,79.00,79.00,79.00,20.68,
1.00,6.00,0.12,79.00,79.00,79.00,20.68,
1.00,6.00,0.12,79.00,79.00,79.00,22.17,
1.00,6.00,0.12,79.00,79.00,79.00,23.62,
1.00,6.00,0.12,79.00,79.00,79.00,23.62,
1.00,6.00,0.12,79.00,79.00,79.00,25.16,
1.00,6.00,0.12,79.00,79.00,79.00,26.67,
1.00,6.00,0.12,79.00,79.00,79.00,26.67,
1.00,6.00,0.11,79.00,79.00,79.00,28.32,
1.00,6.00,0.10,79.00,79.00,79.00,28.32,
1.00,6.00,0.11,79.00,79.00,79.00,29.73,
1.00,6.00,0.11,79.00,79.00,79.00,31.06,
1.00,6.00,0.11,79.00,79.00,79.00,31.06,
1.00,6.00,0.11,79.00,79.00,79.00,32.40,
1.00,6.00,0.11,79.00,79.00,79.00,33.70,
1.00,6.00,0.10,79.00,79.00,79.00,33.70,
1.00,6.00,0.10,79.00,79.00,79.00,34.96,
1.00,6.00,0.10,79.00,79.00,79.00,36.32,
1.00,6.00,0.11,79.00,79.00,79.00,36.32,
1.00,6.00,0.10,79.00,79.00,79.00,37.72,
1.00,6.00,0.10,79.00,79.00,79.00,39.06,
1.00,6.00,0.10,79.00,79.00,79.00,39.06,
1.00,6.00,0.10,79.00,79.00,79.00,40.21,
1.00,6.00,0.10,79.00,79.00,79.00,41.29,
1.00,6.00,0.11,79.00,79.00,79.00,41.29,
1.00,6.00,0.11,79.00,79.00,79.00,42.37,
1.00,6.00,0.11,79.00,79.00,79.00,43.48,
1.00,6.00,0.11,79.00,79.00,79.00,43.48,
1.00,6.00,0.11,79.00,79.00,79.00,44.76,
1.00,6.00,0.12,79.00,79.00,79.00,46.14,
1.00,6.00,0.12,79.00,79.00,79.00,46.14,
1.00,6.00,0.13,79.00,79.00,79.00,47.55,
1.00,6.00,0.12,79.00,79.00,79.00,49.01,
1.00,6.00,0.12,79.00,79.00,79.00,49.01,
1.00,6.00,0.12,79.00,79.00,79.00,50.57,
1.00,6.00,0.12,79.00,79.00,79.00,52.18,
1.00,6.00,0.12,79.00,79.00,79.00,52.18,
1.00,6.00,0.13,79.00,79.00,79.00,53.68,
1.00,6.00,0.12,79.00,79.00,79.00,55.19,
1.00,6.00,0.12,79.00,79.00,79.00,55.19,
1.00,6.00,0.12,79.00,79.00,79.00,56.77,
1.00,6.00,0.12,79.00,79.00,79.00,58.31,
1.00,6.00,0.13,79.00,79.00,79.00,58.31,
1.00,6.00,0.13,79.00,79.00,79.00,59.79,
1.00,6.00,0.12,79.00,79.00,79.00,61.25,
1.00,6.00,0.13,79.00,79.00,79.00,61.25,
1.00,6.00,0.14,79.00,79.00,79.00,62.71,
1.00,6.00,0.14,79.00,79.00,79.00,64.14,
1.00,6.00,0.14,79.00,79.00,79.00,64.14,
1.00,6.00,0.13,79.00,79.00,79.00,65.55,
1.00,6.00,0.13,79.00,79.00,79.00,67.00,
1.00,6.00,0.13,79.00,79.00,79.00,67.00,
1.00,6.00,0.13,79.00,79.00,79.00,68.41,
1.00,6.00,0.12,79.00,79.00,79.00,69.74,
1.00,6.00,0.13,79.00,79.00,79.00,69.74,
1.00,6.00,0.13,79.00,79.00,79.00,71.08,
0.70,6.00,0.13,79.00,79.00,79.00,72.43,
0.70,6.00,0.13,79.00,79.00,79.00,72.43,
0.00,6.00,0.14,79.00,79.00,79.00,73.64,
0.00,6.00,0.13,79.00,79.00,79.00,74.19,
0.00,6.00,0.12,79.00,79.00,79.00,74.19,
0.00,6.00,0.13,79.00,79.00,79.00,74.14,
-0.00,6.00,0.14,79.00,79.00,79.00,74.14,
-0.00,6.00,0.13,79.00,79.00,79.00,74.14,
-0.00,6.00,0.13,79.00,79.00,79.00,74.14,
-0.00,6.00,0.14,79.00,79.00,79.00,74.14,
-0.00,6.00,0.15,79.00,79.00,79.00,74.14,
-0.00,6.00,0.14,79.00,79.00,79.00,74.14,
-0.00,6.00,0.13,79.00,79.00,79.00,74.14,
-0.00,6.00,0.14,79.00,79.00,79.00,74.14,
-0.05,6.00,0.14,79.00,79.00,79.00,74.14,
-0.05,6.00,0.14,79.00,79.00,79.00,74.14,
-0.20,6.00,0.14,79.00,79.00,79.00,74.14,
-0.20,6.00,0.16,79.00,79.00,79.00,74.09,
-0.20,6.00,0.17,79.00,79.00,79.00,74.09,
-0.20,6.00,0.17,79.00,79.00,79.00,73.59,
-0.20,6.00,0.16,79.00,79.00,79.00,71.88,
-0.20,6.00,0.16,79.00,79.00,79.00,71.88,
-0.20,6.00,0.15,79.00,79.00,79.00,69.62,
-0.20,6.00,0.15,79.00,79.00,79.00,66.73,
-0.20,6.00,0.15,79.00,79.00,79.00,66.73,
-0.20,6.00,0.16,79.00,79.00,79.00,64.11,
-0.20,6.00,0.17,79.00,79.00,79.00,61.32,
-0.20,6.00,0.19,79.00,79.00,79.00,61.32,
-0.20,6.00,0.20,79.00,79.00,79.00,58.56,
-0.20,6.00,0.20,79.00,79.00,79.00,55.97,
-0.20,6.00,0.20,79.00,79.00,79.00,55.97,
-0.00,6.00,0.22,79.00,79.00,79.00,53.33,
0.00,6.00,0.23,79.00,79.00,79.00,50.94,
0.00,6.00,0.22,79.00,79.00,79.00,50.94,
0.00,6.00,0.21,79.00,79.00,79.00,50.34,
0.00,6.00,0.21,79.00,79.00,79.00,50.34,
0.00,6.00,0.21,79.00,79.00,79.00,50.34,
0.00,6.00,0.21,79.00,79.00,79.00,50.34,
0.00,6.00,0.21,79.00,79.00,79.00,50.34,
0.00,6.00,0.21,79.00,79.00,79.00,50.34,
0.00,6.00,0.22,79.00,79.00,79.00,50.34,
0.00,6.00,0.23,79.00,79.00,79.00,50.34,
0.00,6.00,0.22,79.00,79.00,79.00,50.34,
0.00,6.00,0.22,79.00,79.00,79.00,50.34,
-0.00,6.00,0.22,79.00,79.00,79.00,50.34,
-0.00,6.00,0.22,79.00,79.00,79.00,50.34,
-0.00,6.00,0.22,79.00,79.00,79.00,50.34,
-0.00,6.00,0.21,79.00,79.00,79.00,50.34,
-0.00,6.00,0.21,79.00,79.00,79.00,50.34,
-0.00,6.00,0.21,79.00,79.00,79.00,50.34,
-0.00,6.00,0.22,79.00,79.00,79.00,50.34,
-0.00,6.00,0.21,79.00,79.00,79.00,50.34,
-0.00,6.00,0.21,79.00,79.00,79.00,50.34,
-0.02,6.00,0.22,79.00,79.00,79.00,50.34,
-0.02,6.00,0.23,79.00,79.00,79.00,50.34,
-0.05,6.00,0.23,79.00,79.00,79.00,50.34,
-0.20,6.00,0.23,79.00,79.00,79.00,50.34,
-0.20,6.00,0.23,79.00,79.00,79.00,50.34,
-0.20,6.00,0.24,79.00,79.00,79.00,50.32,
-0.20,6.00,0.23,79.00,79.00,79.00,50.29,
-0.20,6.00,0.20,79.00,79.00,79.00,50.29,
-0.20,6.00,0.22,79.00,79.00,79.00,50.19,
-0.20,6.00,0.23,79.00,79.00,79.00,50.16,
-0.20,6.00,0.22,79.00,79.00,79.00,50.16,
-0.20,6.00,0.21,79.00,79.00,79.00,50.16,
-0.20,6.00,0.21,79.00,79.00,79.00,50.16,
-0.20,6.00,0.22,79.00,79.00,79.00,50.16,
-0.20,6.00,0.22,79.00,79.00,79.00,50.16,
-0.20,6.00,0.21,79.00,79.00,79.00,50.16,
